"119","城市學校財團法人台北城市科技大學"
"120","大華學校財團法人大華科技大學"
"121","醒吾學校財團法人醒吾科技大學"
"122","南榮學校財團法人南榮科技大學"
"123","文藻學校財團法人文藻外語大學"
"124","華夏學校財團法人華夏科技大學"
"125","慈濟學校財團法人慈濟科技大學"
"126","致理學校財團法人致理科技大學"
"127","康寧學校財團法人康寧大學"
"128","中信學校財團法人中信金融管理學院"
"129","大漢技術學院"
"130","和春技術學院"
"131","亞東技術學院"
"132","南亞科技學校財團法人南亞技術學院"
"133","稻江科技暨管理學院"
"134","宏國德霖科技大學"
"135","蘭陽技術學院"
"136","黎明技術學院"
"137","東方設計大學"
"138","經國管理暨健康學院"
"139","崇右影藝科技大學"
"140","大同技術學院"
"141","亞太學校財團法人亞太創意技術學院"
"142","台灣觀光學院"
"143","馬偕學校財團法人馬偕醫學院"
"144","法鼓學校財團法人法鼓文理學院"
"145","台北海洋科技大學"
"146","學校財團法人中華浸信會基督教台灣浸會神學"
"147","台北基督學院"
"148","財團法人一貫道天皇基金會一貫道天皇學院"
"149","台灣神學研究學院"
"150","一貫道崇德學院"
"151","台北市立大學"
"152","高雄市立空中大學"
"153","中華民國陸軍軍官學校"
"154","海軍軍官學校"
"155","中華民國空軍軍官學校"
"156","國防大學"
"157","中央警察大學"
"158","國防醫學院"
"159","國立空軍航空技術學院"
"1","1","中正區","100"
"2","1","大同區","103"
"3","1","中山區","104"
"4","1","松山區","105"
"5","1","大安區","106"
"6","1","萬華區","108"
"7","1","信義區","110"
"8","1","士林區","111"
"9","1","北投區","112"
"10","1","內湖區","114"
"11","1","南港區","115"
"12","1","文山區","116"
"13","2","仁愛區","200"
"14","2","信義區","201"
"15","2","中正區","202"
"16","2","中山區","203"
"17","2","安樂區","204"
"18","2","暖暖區","205"
"19","2","七堵區","206"
"20","3","萬里區","207"
"21","3","金山區","208"
"22","3","板橋區","220"
"23","3","汐止區","221"
"24","3","深坑區","222"
"25","3","石碇區","223"
"26","3","瑞芳區","224"
"27","3","平溪區","226"
"28","3","雙溪區","227"
"29","3","貢寮區","228"
"30","3","新店區","231"
"31","3","坪林區","232"
"32","3","烏來區","233"
"33","3","永和區","234"
"34","3","中和區","235"
"35","3","土城區","236"
"36","3","三峽區","237"
"37","3","樹林區","238"
"38","3","鶯歌區","239"
"39","3","三重區","241"
"40","3","新莊區","242"
"41","3","泰山區","243"
"42","3","林口區","244"
"43","3","蘆洲區","247"
"44","3","五股區","248"
"45","3","八里區","249"
"46","3","淡水區","251"
"47","3","三芝區","252"
"48","3","石門區","253"
"49","4","宜蘭市","260"
"50","4","頭城鎮","261"
"51","4","礁溪鄉","262"
"52","4","壯圍鄉","263"
"53","4","員山鄉","264"
"54","4","羅東鎮","265"
"55","4","三星鄉","266"
"56","4","大同鄉","267"
"57","4","五結鄉","268"
"58","4","冬山鄉","269"
"59","4","蘇澳鎮","270"
"60","4","南澳鄉","272"
"61","5","東區","300"
"62","5","北區","300"
"63","5","香山區","300"
"64","6","竹北市","302"
"65","6","湖口鄉","303"
"66","6","新豐鄉","304"
"67","6","新埔鎮","305"
"68","6","關西鎮","306"
"69","6","芎林鄉","307"
"70","6","寶山鄉","308"
"71","6","竹東鎮","310"
"72","6","五峰鄉","311"
"73","6","橫山鄉","312"
"74","6","尖石鄉","313"
"75","6","北埔鄉","314"
"76","6","峨眉鄉","315"
"77","7","中壢區","320"
"78","7","平鎮區","324"
"79","7","龍潭區","325"
"80","7","楊梅區","326"
"81","7","新屋區","327"
"82","7","觀音區","328"
"83","7","桃園區","330"
"84","7","龜山區","333"
"85","7","八德區","334"
"86","7","大溪區","335"
"87","7","復興區","336"
"88","7","大園區","337"
"89","7","蘆竹區","338"
"90","8","竹南鎮","350"
"91","8","頭份鎮","351"
"92","8","三灣鄉","352"
"93","8","南庄鄉","353"
"94","8","獅潭鄉","354"
"95","8","後龍鎮","356"
"96","8","通霄鎮","357"
"97","8","苑裡鎮","358"
"98","8","苗栗市","360"
"99","8","造橋鄉","361"
"100","8","頭屋鄉","362"
"101","8","公館鄉","363"
"102","8","大湖鄉","364"
"103","8","泰安鄉","365"
"104","8","銅鑼鄉","366"
"105","8","三義鄉","367"
"106","8","西湖鄉","368"
"107","8","卓蘭鎮","369"
"108","9","中區","400"
"109","9","東區","401"
"110","9","南區","402"
"111","9","西區","403"
"112","9","北區","404"
"113","9","北屯區","406"
"114","9","西屯區","407"
"115","9","南屯區","408"
